id,z_battle_stage_effect_escalation_type,banner_image_path,listbutton_image_path,announcement_id,priority,danger_line_hp,start_at,end_at,eventkagi_start_at,eventkagi_end_at,enable_battle_auto,cpu_friend_list_id
16,16,banners/en/event/eve_banner/zbattle_list_banner_16.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_016.png,101236,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
17,17,banners/en/event/eve_banner/zbattle_list_banner_17.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_017.png,200351,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
18,18,banners/en/event/eve_banner/zbattle_list_banner_18.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_018.png,200366,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
19,19,banners/en/event/eve_banner/zbattle_list_banner_19.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_019.png,101408,0,0,2022-07-07 00:00:00,2038-01-01 00:00:00,,,1,514
20,20,banners/en/event/eve_banner/zbattle_list_banner_20.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_020.png,101341,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
21,21,banners/en/event/eve_banner/zbattle_list_banner_21.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_021.png,101261,0,35000,2020-02-03 06:30:00,2038-01-01 00:00:00,,,1,514
22,22,banners/en/event/eve_banner/zbattle_list_banner_22.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_022.png,101619,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
23,23,banners/en/event/eve_banner/zbattle_list_banner_23.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_023.png,101576,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
24,24,banners/en/event/eve_banner/zbattle_list_banner_24.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_024.png,101506,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-18 06:00:00,2038-01-01 00:00:00,1,514
25,25,banners/en/event/eve_banner/zbattle_list_banner_25.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_025.png,101511,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
26,26,banners/en/event/eve_banner/zbattle_list_banner_26.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_026.png,101545,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
27,27,banners/en/event/eve_banner/zbattle_list_banner_27.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_027.png,101665,0,35000,2020-02-03 06:30:00,2038-01-01 00:00:00,,,1,514
28,28,banners/en/event/eve_banner/zbattle_list_banner_28.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_028.png,101636,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
29,29,banners/en/event/eve_banner/zbattle_list_banner_29.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_029.png,101490,0,0,2020-04-10 06:30:00,2038-01-01 00:00:00,,,1,514
30,30,banners/en/event/eve_banner/zbattle_list_banner_30.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_030.png,101673,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
31,31,banners/en/event/eve_banner/zbattle_list_banner_31.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_031.png,101696,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
32,32,banners/en/event/eve_banner/zbattle_list_banner_32.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_032.png,101748,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
33,33,banners/en/event/eve_banner/zbattle_list_banner_33.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_033.png,101767,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
34,34,banners/en/event/eve_banner/zbattle_list_banner_34.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_034.png,101785,0,35000,2021-07-07 00:00:00,2038-01-01 00:00:00,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
35,35,banners/en/event/eve_banner/zbattle_list_banner_35.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_035.png,101682,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
36,36,banners/en/event/eve_banner/zbattle_list_banner_36.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_036.png,101816,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
37,37,banners/en/event/eve_banner/zbattle_list_banner_37.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_037.png,101830,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
38,38,banners/en/event/eve_banner/zbattle_list_banner_38.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_038.png,101799,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
39,39,banners/en/event/eve_banner/zbattle_list_banner_39.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_039.png,102063,0,35000,2021-07-07 00:00:00,2038-01-01 00:00:00,2021-04-28 00:00:00,2038-01-01 00:00:00,1,514
40,40,banners/en/event/eve_banner/zbattle_list_banner_40.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_040.png,102049,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-03-18 06:18:00,2038-01-01 00:00:00,1,514
41,41,banners/en/event/eve_banner/zbattle_list_banner_41.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_041.png,102103,0,35000,2021-07-07 00:00:00,2038-01-01 00:00:00,2021-03-01 06:30:00,2038-01-01 00:00:00,1,514
42,42,banners/en/event/eve_banner/zbattle_list_banner_42.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_042.png,102004,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-01-04 00:00:00,2038-01-01 00:00:00,1,514
43,43,banners/en/event/eve_banner/zbattle_list_banner_43.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_043.png,102099,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-04-28 00:00:00,2038-01-01 00:00:00,1,514
44,44,banners/en/event/eve_banner/zbattle_list_banner_44.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_044.png,102130,0,35000,2022-07-07 00:00:00,2038-01-01 00:00:00,2021-04-28 00:00:00,2022-07-06 23:59:59,1,514
45,45,banners/en/event/eve_banner/zbattle_list_banner_45.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_045.png,102151,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-04-28 00:00:00,2038-01-01 00:00:00,1,514
46,46,banners/en/event/eve_banner/zbattle_list_banner_46.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_046.png,102189,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-04-28 00:00:00,2038-01-01 00:00:00,1,514
47,47,banners/en/event/eve_banner/zbattle_list_banner_47.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_047.png,102208,0,35000,2021-04-15 06:30:00,2038-01-01 00:00:00,,,1,514
48,48,banners/en/event/eve_banner/zbattle_list_banner_48.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_048.png,102329,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-08-19 06:00:00,2038-01-01 00:00:00,1,514
49,49,banners/en/event/eve_banner/zbattle_list_banner_49.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_049.png,102346,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-08-19 06:00:00,2038-01-01 00:00:00,1,514
50,50,banners/en/event/eve_banner/zbattle_list_banner_50.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_050.png,102263,0,35000,2021-06-01 06:30:00,2038-01-01 00:00:00,,,1,514
51,51,banners/en/event/eve_banner/zbattle_list_banner_51.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_051.png,102269,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-07-07 00:00:00,2038-01-01 00:00:00,1,514
52,52,banners/en/event/eve_banner/zbattle_list_banner_52.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_052.png,102170,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-04-28 00:00:00,2038-01-01 00:00:00,1,514
53,53,banners/en/event/eve_banner/zbattle_list_banner_53.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_053.png,102282,0,35000,2021-06-21 06:30:00,2038-01-01 00:00:00,,,1,514
54,54,banners/en/event/eve_banner/zbattle_list_banner_54.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_054.png,102239,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-07-07 00:00:00,2038-01-01 00:00:00,1,514
55,55,banners/en/event/eve_banner/zbattle_list_banner_55.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_055.png,102554,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-01-17 00:00:00,2038-01-01 00:00:00,1,514
56,56,banners/en/event/eve_banner/zbattle_list_banner_56.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_056.png,102574,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-01-17 00:00:00,2038-01-01 00:00:00,1,514
57,57,banners/en/event/eve_banner/zbattle_list_banner_57.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_057.png,102621,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-01-17 00:00:00,2038-01-01 00:00:00,1,514
58,58,banners/en/event/eve_banner/zbattle_list_banner_58.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_058.png,102495,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-08-28 08:00:00,2038-01-01 00:00:00,1,514
59,59,banners/en/event/eve_banner/zbattle_list_banner_59.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_059.png,102703,0,35000,2022-01-10 06:30:00,2038-01-01 00:00:00,,,1,514
60,60,banners/en/event/eve_banner/zbattle_list_banner_60.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_060.png,102735,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-07-07 00:00:00,2038-01-01 00:00:00,1,514
61,61,banners/en/event/eve_banner/zbattle_list_banner_61.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_061.png,102512,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-09-09 08:00:00,2038-01-01 00:00:00,1,514
62,62,banners/en/event/eve_banner/zbattle_list_banner_62.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_062.png,102531,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2021-09-23 08:00:00,2038-01-01 00:00:00,1,514
63,63,banners/en/event/eve_banner/zbattle_list_banner_63.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_063.png,102549,0,35000,2021-10-07 14:00:00,2038-01-01 00:00:00,,,1,514
64,64,banners/en/event/eve_banner/zbattle_list_banner_64.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_064.png,102661,0,35000,2024-02-07 06:30:00,2024-02-21 05:59:59,2022-01-17 00:00:00,2038-01-01 00:00:00,1,514
65,65,banners/en/event/eve_banner/zbattle_list_banner_65.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_065.png,102634,0,35000,2021-11-25 08:00:00,2038-01-01 00:00:00,,,1,514
66,66,banners/en/event/eve_banner/zbattle_list_banner_66.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_066.png,102632,0,35000,2023-11-22 06:00:00,2023-12-07 05:59:59,2022-07-07 00:00:00,2038-01-01 00:00:00,1,514
67,67,banners/en/event/eve_banner/zbattle_list_banner_67.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_067.png,102807,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-04-27 11:00:00,2038-01-01 00:00:00,1,514
68,68,banners/en/event/eve_banner/zbattle_list_banner_68.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_068.png,102775,0,35000,2023-12-19 08:00:00,2024-01-31 23:59:59,2022-04-27 11:00:00,2038-01-01 00:00:00,1,514
69,69,banners/en/event/eve_banner/zbattle_list_banner_69.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_069.png,102748,0,35000,2022-02-08 00:00:00,2038-01-01 00:00:00,,,1,514
70,70,banners/en/event/eve_banner/zbattle_list_banner_70.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_070.png,102781,0,35000,2022-02-22 00:00:00,2038-01-01 00:00:00,,,1,514
71,71,banners/en/event/eve_banner/zbattle_list_banner_71.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_071.png,102870,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-05-31 00:00:00,2038-01-01 00:00:00,1,514
72,72,banners/en/event/eve_banner/zbattle_list_banner_72.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_072.png,102985,0,35000,2022-07-19 00:00:00,2038-01-01 00:00:00,,,1,514
73,73,banners/en/event/eve_banner/zbattle_list_banner_73.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_073.png,102984,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-08-19 08:00:00,2038-01-01 00:00:00,1,514
74,74,banners/en/event/eve_banner/zbattle_list_banner_74.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_074.png,103000,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-08-19 08:00:00,2038-01-01 00:00:00,1,514
75,75,banners/en/event/eve_banner/zbattle_list_banner_75.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_075.png,103001,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-08-19 08:00:00,2038-01-01 00:00:00,1,514
76,76,banners/en/event/eve_banner/zbattle_list_banner_76.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_076.png,103012,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-08-19 08:00:00,2038-01-01 00:00:00,1,514
77,77,banners/en/event/eve_banner/zbattle_list_banner_77.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_077.png,102832,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-05-31 00:00:00,2038-01-01 00:00:00,1,514
78,78,banners/en/event/eve_banner/zbattle_list_banner_78.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_078.png,103022,0,0,2022-08-15 06:30:00,2038-01-01 00:00:00,,,1,514
79,79,banners/en/event/eve_banner/zbattle_list_banner_79.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_079.png,103023,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-08-19 08:00:00,2038-01-01 00:00:00,1,514
80,80,banners/en/event/eve_banner/zbattle_list_banner_80.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_080.png,102893,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-05-02 08:00:00,2038-01-01 00:00:00,1,514
81,81,banners/en/event/eve_banner/zbattle_list_banner_81.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_081.png,102903,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-07-07 00:00:00,2038-01-01 00:00:00,1,514
82,82,banners/en/event/eve_banner/zbattle_list_banner_82.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_082.png,103182,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
83,83,banners/en/event/eve_banner/zbattle_list_banner_83.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_083.png,103221,0,35000,2024-02-21 06:30:00,2024-03-05 05:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
84,84,banners/en/event/eve_banner/zbattle_list_banner_84.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_084.png,103235,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
85,85,banners/en/event/eve_banner/zbattle_list_banner_85.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_085.png,103236,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
86,86,banners/en/event/eve_banner/zbattle_list_banner_86.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_086.png,103013,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2022-08-19 08:00:00,2038-01-01 00:00:00,1,514
87,87,banners/en/event/eve_banner/zbattle_list_banner_87.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_087.png,103133,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
88,88,banners/en/event/eve_banner/zbattle_list_banner_88.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_088.png,103137,0,35000,2022-10-17 06:30:00,2038-01-01 00:00:00,,,1,514
89,89,banners/en/event/eve_banner/zbattle_list_banner_89.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_089.png,103065,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
90,90,banners/en/event/eve_banner/zbattle_list_banner_90.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_090.png,103066,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
91,91,banners/en/event/eve_banner/zbattle_list_banner_91.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_091.png,103085,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
92,92,banners/en/event/eve_banner/zbattle_list_banner_92.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_092.png,103107,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-01 00:00:00,2038-01-01 00:00:00,1,514
93,93,banners/en/event/eve_banner/zbattle_list_banner_93.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_093.png,103313,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
94,94,banners/en/event/eve_banner/zbattle_list_banner_94.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_094.png,103349,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
95,95,banners/en/event/eve_banner/zbattle_list_banner_95.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_095.png,103200,0,35000,2023-11-22 06:00:00,2023-12-07 05:59:59,2023-07-07 00:00:00,2038-01-01 00:00:00,1,514
96,96,banners/en/event/eve_banner/zbattle_list_banner_96.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_096.png,103391,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
97,97,banners/en/event/eve_banner/zbattle_list_banner_97.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_097.png,103269,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-05 08:00:00,2038-01-01 00:00:00,1,514
98,98,banners/en/event/eve_banner/zbattle_list_banner_98.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_098.png,103270,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-01-05 08:00:00,2038-01-01 00:00:00,1,514
99,99,banners/en/event/eve_banner/zbattle_list_banner_99.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_099.png,103365,0,35000,2023-03-23 08:00:00,2038-01-01 00:00:00,,,1,514
100,100,banners/en/event/eve_banner/zbattle_list_banner_100.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_100.png,103332,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
101,101,banners/en/event/eve_banner/zbattle_list_banner_101.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_101.png,103333,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
102,102,banners/en/event/eve_banner/zbattle_list_banner_102.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_102.png,103315,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
103,103,banners/en/event/eve_banner/zbattle_list_banner_103.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_103.png,103550,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
104,104,banners/en/event/eve_banner/zbattle_list_banner_104.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_104.png,103551,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
105,105,banners/en/event/eve_banner/zbattle_list_banner_105.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_105.png,103562,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
106,106,banners/en/event/eve_banner/zbattle_list_banner_106.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_106.png,103563,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
107,107,banners/en/event/eve_banner/zbattle_list_banner_107.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_107.png,103579,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
108,108,banners/en/event/eve_banner/zbattle_list_banner_108.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_108.png,103580,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
109,109,banners/en/event/eve_banner/zbattle_list_banner_109.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_109.png,103364,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-05-31 00:00:00,2038-01-01 00:00:00,1,514
110,110,banners/en/event/eve_banner/zbattle_list_banner_110.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_110.png,103473,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-07-07 00:00:00,2038-01-01 00:00:00,1,514
111,111,banners/en/event/eve_banner/zbattle_list_banner_111.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_111.png,103599,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-08-18 06:00:00,2038-01-01 00:00:00,1,514
112,112,banners/en/event/eve_banner/zbattle_list_banner_112.png,banners/en/event/eve_listbutton/myp_banner_event_zbattle_112.png,103419,0,35000,2024-01-01 02:00:00,2024-01-31 23:59:59,2023-07-07 00:00:00,2038-01-01 00:00:00,1,514
